
  0%|                                                                                                                                                                                                                                                                                       | 0/1 [00:00<?, ?it/s]/home/icl2/anaconda3/lib/python3.10/site-packages/torch/cuda/memory.py:330: FutureWarning: torch.cuda.reset_max_memory_allocated now calls torch.cuda.reset_peak_memory_stats, which resets /all/ peak memory stats.
  warnings.warn(
0, 0.47667402029037476
1, 0.47667402029037476
2, 0.4760898947715759
3, 0.4749269485473633
4, 0.4731910228729248
5, 0.4708864092826843
6, 0.4680287539958954
7, 0.46462616324424744
8, 0.4607052206993103
9, 0.456270307302475
10, 0.4513552188873291
11, 0.445986807346344
12, 0.4407195746898651
13, 0.4355549216270447
14, 0.43050119280815125
15, 0.42555850744247437
16, 0.4207288920879364
17, 0.4160196781158447
18, 0.41143107414245605
19, 0.4069647192955017
20, 0.40262311697006226
21, 0.3984074294567108
22, 0.39431676268577576
23, 0.3903521001338959
24, 0.38651132583618164
25, 0.3827919363975525
26, 0.37919872999191284
27, 0.3757210671901703
28, 0.3723629117012024
29, 0.36912065744400024
30, 0.36598801612854004
31, 0.36296790838241577
32, 0.36005663871765137
33, 0.35725319385528564
34, 0.35454756021499634
35, 0.351947158575058
36, 0.3494415283203125
37, 0.3470330238342285
38, 0.3447149991989136
39, 0.342487096786499
40, 0.3403469920158386
41, 0.3382903039455414
42, 0.336318701505661
43, 0.33442384004592896
44, 0.33260858058929443
45, 0.33086633682250977
46, 0.3291972875595093
47, 0.32759803533554077
48, 0.3260677456855774
49, 0.3246021270751953
50, 0.3232007622718811
51, 0.3218633830547333
52, 0.32058054208755493
53, 0.3193581700325012
54, 0.31819140911102295
55, 0.317078173160553
56, 0.3160182237625122
57, 0.3150066137313843
58, 0.3140448331832886
59, 0.31312912702560425
60, 0.3122633695602417
61, 0.31143897771835327
62, 0.3106542229652405
63, 0.30991309881210327
64, 0.30921244621276855
65, 0.30855029821395874
66, 0.30792325735092163
67, 0.30733343958854675
68, 0.3067808151245117
69, 0.30625760555267334
70, 0.3057700991630554
71, 0.30530938506126404
72, 0.3048798441886902
73, 0.304479718208313
74, 0.30411145091056824
75, 0.3037652373313904
76, 0.30344802141189575
77, 0.3031514286994934
78, 0.3028816282749176
79, 0.30263280868530273
80, 0.302407443523407
81, 0.3022027015686035
82, 0.30201685428619385
83, 0.30184778571128845
84, 0.30169951915740967
85, 0.3015679717063904
86, 0.301449716091156
87, 0.30134761333465576
88, 0.30126070976257324
89, 0.30118638277053833
90, 0.3011232614517212
91, 0.30107060074806213
92, 0.3010255694389343
93, 0.3009911775588989
94, 0.30096566677093506
95, 0.30094629526138306
96, 0.30093371868133545
97, 0.30092567205429077
98, 0.30092018842697144
99, 0.3009178638458252
Backend QtAgg is interactive backend. Turning interactive mode on.
