"original_imagefilepath","recon_imagefilepath","diff_imagefilepath","original_latents_visualizedfilepath","recon_latents_visualizedfilepath","diff_latents_visualizedfilepath","error_TOT","error_OTO","error_middle","output_loss","inf_time","inv_time","seed"
"media/images/99dcac486d384ed90f79.png","media/images/5d653b8ed8e2057c0dce.png","media/images/77bb7cf1c5f2a0291a24.png","media/images/e3cb756eac67808afe5e.png","media/images/dd9c446cb31fa6ff0779.png","media/images/780d23cb1e13a99296f0.png","0.06975350908129485","0.0012082678955285474","0.07519459239795712","0.0007098625646904111","0.5866823196411133","199.26855516433716","0"
"media/images/93284727cb603d75d910.png","media/images/cc78c88a3314880f9e0e.png","media/images/4c187ce3070ffe278099.png","media/images/2b404c14b07f2c84ee04.png","media/images/16e3c8901ba3de83c4c0.png","media/images/269f053ea498b453d3dc.png","0.06986845811092568","0.003387239770377023","0.01205397603199071","0.001292407512664795","0.19421815872192383","199.68393921852112","1"
"media/images/9c4446557d2c1be00639.png","media/images/666d378f17d5328f04f5.png","media/images/9fdef36e278b782d0fe7.png","media/images/4b5518f04efe9d277d3b.png","media/images/f115ac34849adedd4f05.png","media/images/53e3b70def08f047fd7d.png","0.21853256636053775","0.0005399242188000763","0.07987595831582794","0.0016505634412169456","0.19380903244018555","199.54603004455566","2"
"media/images/5fc7261a167ab55f165c.png","media/images/b22e427b930bb8da9805.png","media/images/cd3c3b6ed326a8b7dad2.png","media/images/c7a8b2f4a669c385713f.png","media/images/848c0c26726417685b1c.png","media/images/26b6c42951cbe13d58e8.png","0.02022476252375416","0.0027799487410227024","0.002281845579466202","0.0011766002280637622","0.19395232200622559","199.55359983444214","3"
"media/images/2c38a073b4150c229993.png","media/images/7427b3bed010db72fbf6.png","media/images/a852ab1edc1f9b8aeae0.png","media/images/d12d28838e24be05d869.png","media/images/09da600db22365ad2dd7.png","media/images/130d480cb4757a2c7864.png","0.32184338122195655","0.029653371108153522","0.04377853595381098","0.0032978137023746967","0.1941218376159668","199.52853870391846","4"
"media/images/f88a23bc530a15e4d632.png","media/images/a48510c1761fb9840bf9.png","media/images/8f93f9ad1a241e7278e1.png","media/images/9fdbe90800ba8da32992.png","media/images/9c6b541a509dfef39bb5.png","media/images/80591e8e0957bcaa9fce.png","0.06566935952259101","0.011029789953615393","0.04091256864939141","0.0013862488558515906","0.19404387474060059","199.5912868976593","5"
"media/images/bfea7c6b3ad0a9414a4b.png","media/images/d5b6e4d9974330c8950b.png","media/images/2828b47414c67b8f657c.png","media/images/58457bf6e68103ca12dd.png","media/images/4af5c00b2d80e3a593c6.png","media/images/c556e219af5bd0af1c1f.png","0.20561427567287183","0.003260485541245203","0.022727605610274537","0.006375154480338097","0.1936335563659668","199.55152821540833","6"
"media/images/f96c5e91d9947385fc3c.png","media/images/e5a83885c81f45479ced.png","media/images/523c2f7f570f52cc922d.png","media/images/2ddfb996f52509c68020.png","media/images/764a31270dfafee9e2de.png","media/images/3da1922212e0881d6abd.png","0.2548497810788639","0.0009607085375924594","0.06979688535477013","0.003887988394126296","0.19334030151367188","199.52537870407104","7"
"media/images/48e4472bf2af831899e2.png","media/images/c33962c308cd750f2bb9.png","media/images/f2cd23ffabc201cd2cff.png","media/images/3bc46f3456dd59ad418f.png","media/images/11daa1748305a14657a0.png","media/images/014b1d6a14ddea51508c.png","0.07932189154502467","0.0025676807880012664","0.019923792995598433","0.0012151829432696104","0.19319987297058105","199.55188298225403","8"
"media/images/103902bcd199d13eebfe.png","media/images/75329fbf069607f73ae4.png","media/images/fca3bb8bc696ab59e92c.png","media/images/53593b669e26a8d807e9.png","media/images/f20cee87d03f5195360b.png","media/images/d8291453676737e05eac.png","0.1478765290136188","0.0035821110495411314","0.03127488632871067","0.002324800007045269","0.19362306594848633","199.64740252494812","9"
