"original_imagefilepath","recon_imagefilepath","diff_imagefilepath","original_latents_visualizedfilepath","recon_latents_visualizedfilepath","diff_latents_visualizedfilepath","error_TOT","error_OTO","error_middle","output_loss","inf_time","inv_time","seed"
"media/images/99dcac486d384ed90f79.png","media/images/ae5fd4f33f36c6857e01.png","media/images/798116f93aa35ab73c1f.png","media/images/e3cb756eac67808afe5e.png","media/images/0255ecac75add00982c6.png","media/images/809f5e3acb3e628480db.png","0.08525999449284427","0.0009697131208591212","0.06319166292510747","0.00012602689093910158","0.6732363700866699","119.3635401725769","0"
"media/images/93284727cb603d75d910.png","media/images/b9030c8a89be982d85ca.png","media/images/17895cdf9fec36f8da13.png","media/images/2b404c14b07f2c84ee04.png","media/images/b526858ec6a5f28d8d6f.png","media/images/7b991d48c37bc984a151.png","0.14281282817046304","0.0015643436010958234","0.04147798894685217","0.0002914642682299018","0.19417333602905273","119.43594622612","1"
"media/images/9c4446557d2c1be00639.png","media/images/5b3b96c8e7c13935d32e.png","media/images/faed76a9384987c06e94.png","media/images/4b5518f04efe9d277d3b.png","media/images/eaea0781cff507cac4a7.png","media/images/55656654993c25f492de.png","0.3159517788845392","0.0003487766560724631","0.07076324724062033","0.00009352184133604169","0.19753789901733398","119.92814230918884","2"
"media/images/5fc7261a167ab55f165c.png","media/images/b291d0a6b14812cf7512.png","media/images/c95464893b2eab385386.png","media/images/c7a8b2f4a669c385713f.png","media/images/541870b4cd3a1350614c.png","media/images/d5e9b63d76e3ad98640c.png","0.03470970900366077","0.0007528264065499838","0.012302730076126034","0.00022434040147345513","0.19561195373535156","119.74993205070496","3"
"media/images/2c38a073b4150c229993.png","media/images/ee1844d8256daa60ba23.png","media/images/2d5bedbac58bb3abfe63.png","media/images/d12d28838e24be05d869.png","media/images/ebdb080195a52c310ab4.png","media/images/86b9a0ae9b9d473e73b5.png","0.5541148909425289","0.006668478855040982","0.08766883328735631","0.0017548383912071586","0.19426512718200684","119.36366367340088","4"
"media/images/f88a23bc530a15e4d632.png","media/images/c48b374eaaeadf6d497c.png","media/images/b93b3d3ae8093e81293c.png","media/images/9fdbe90800ba8da32992.png","media/images/4d9eb7486d6e8a2c8df5.png","media/images/85e79d138310d4bfa48b.png","0.13758388119839626","0.005554204269589414","0.07859239599085655","0.0004270464996807277","0.1950228214263916","119.32457137107849","5"
"media/images/bfea7c6b3ad0a9414a4b.png","media/images/8e4da8a152434c1cda0a.png","media/images/8135f8796c63eb263d0a.png","media/images/58457bf6e68103ca12dd.png","media/images/9f5ecc60c8c79d8fab01.png","media/images/2ec897002a59b14c0a10.png","0.33943498065526967","0.0005452711380695684","0.05103764774904462","0.00016938317276071757","0.19396090507507324","119.34295415878296","6"
"media/images/f96c5e91d9947385fc3c.png","media/images/ce224d2921cdb00ec512.png","media/images/deeca088323b6e9d7708.png","media/images/2ddfb996f52509c68020.png","media/images/73a918a5da08895387af.png","media/images/63080b579f9b0bde23f5.png","0.4268133342265834","0.00033084262063669734","0.09862475624301226","0.0001407397649018094","0.19406914710998535","119.65878486633301","7"
"media/images/48e4472bf2af831899e2.png","media/images/ee41c8bbbbff0f86781e.png","media/images/7936bb5e98d0dc2e3681.png","media/images/3bc46f3456dd59ad418f.png","media/images/d697c4fd4c7f20cb402b.png","media/images/9dcd5e7d7192a7b0c4da.png","0.18968075370386916","0.0015219807632180207","0.04858399234568456","0.0003281919634900987","0.19417381286621094","119.28425574302673","8"
"media/images/103902bcd199d13eebfe.png","media/images/796b64937371b98bcea3.png","media/images/227b07dbb7b1f6200f13.png","media/images/53593b669e26a8d807e9.png","media/images/5bc9cc510da9a933ee4c.png","media/images/fa0e1531ddc89563279b.png","0.2734237712957679","0.0009082707159468276","0.0672382794849824","0.00022445122885983437","0.19416427612304688","120.19797396659851","9"
