"original_imagefilepath","recon_imagefilepath","diff_imagefilepath","original_latents_visualizedfilepath","recon_latents_visualizedfilepath","diff_latents_visualizedfilepath","error_TOT","error_OTO","error_middle","output_loss","inf_time","inv_time","seed"
"media/images/99dcac486d384ed90f79.png","media/images/5ac39cc79fa6caa999f0.png","media/images/dd112ec6715308c07457.png","media/images/e3cb756eac67808afe5e.png","media/images/d4fd28047fd0d09af5ff.png","media/images/b5da7e5235f8426c0bf5.png","0.034360754576888475","0.0008303210044123546","0.02488151174123132","0.0007636824739165604","0.5723893642425537","326.99232053756714","0"
"media/images/93284727cb603d75d910.png","media/images/30593d191666ab334346.png","media/images/010d39defb84c0f0fd76.png","media/images/2b404c14b07f2c84ee04.png","media/images/a08ff6428a2a45b63cbb.png","media/images/993c579f7d3edb70daf2.png","0.0545578103030222","0.0034101631769347454","0.00597161570112803","0.0012789240572601557","0.19350910186767578","327.1662378311157","1"
"media/images/9c4446557d2c1be00639.png","media/images/c77dbd86f9a50419892b.png","media/images/264f38e52dba000c4287.png","media/images/4b5518f04efe9d277d3b.png","media/images/412c536523642360d4a1.png","media/images/422246d4426fa06c59d9.png","0.12998417233251658","0.00047049677051369337","0.04214743056451287","0.0014965415466576815","0.19402432441711426","327.12987542152405","2"
"media/images/5fc7261a167ab55f165c.png","media/images/fcc3afeba2507be5b44f.png","media/images/02fe53181485e2e4f252.png","media/images/c7a8b2f4a669c385713f.png","media/images/10b85d12441075264226.png","media/images/aec643ba752fee377ae4.png","0.017431899990790534","0.002735096492133527","0.0006873046510948028","0.0011478139786049724","0.19353199005126953","327.25816917419434","3"
"media/images/2c38a073b4150c229993.png","media/images/49d56774c5b0dea48c0e.png","media/images/25910fc3d690bb00e3c5.png","media/images/d12d28838e24be05d869.png","media/images/c57217469fc71b83b163.png","media/images/7d03bc732f21479d80f5.png","0.26720163430983135","0.030477678799686565","0.029578912110711286","0.0033381374087184668","0.19556927680969238","327.1289572715759","4"
"media/images/f88a23bc530a15e4d632.png","media/images/420251f7d3946d2457de.png","media/images/c4050d6fb6c89af8a253.png","media/images/9fdbe90800ba8da32992.png","media/images/4d60c1ca68840bb092df.png","media/images/0b68b365953132adf478.png","0.05473401276724155","0.010067297582587028","0.025843011154185414","0.0012848887126892805","0.1949634552001953","327.38080739974976","5"
"media/images/bfea7c6b3ad0a9414a4b.png","media/images/cb90f5fef6b5b1ed3a4d.png","media/images/0f554c93219fa372dab5.png","media/images/58457bf6e68103ca12dd.png","media/images/fc12de809b35a6672cde.png","media/images/89fad8de91e4f132d66e.png","0.1101505678221315","0.009929207246652838","0.007347239331964239","0.013329116627573967","0.1939222812652588","327.3603665828705","6"
"media/images/f96c5e91d9947385fc3c.png","media/images/d42e16ffa72119d5e527.png","media/images/621829b4f161f76c24ef.png","media/images/2ddfb996f52509c68020.png","media/images/a1609d830313ce522c7f.png","media/images/92875111201dee6c7143.png","0.14145000226568527","0.0012712435079842224","0.024296870799071835","0.00503716804087162","0.19298458099365234","327.02815556526184","7"
"media/images/48e4472bf2af831899e2.png","media/images/be234a3fdbdf64a32d7b.png","media/images/ef6ea58daecafc6d8986.png","media/images/3bc46f3456dd59ad418f.png","media/images/a7e542e11fc63ba0ebf7.png","media/images/3b966e934b84ac0cfb26.png","0.07039826227274748","0.0025160115284646786","0.015169164883221953","0.0012002376606687903","0.19348669052124023","327.0896089076996","8"
"media/images/103902bcd199d13eebfe.png","media/images/ce743499a8c2b93b63b1.png","media/images/cb315eaf82848b96d3b0.png","media/images/53593b669e26a8d807e9.png","media/images/587dda84890dfc5c7acf.png","media/images/51ecaf7fc3b55a87aeec.png","0.10834311084639481","0.003500578583533728","0.01893387200776453","0.002213885309174657","0.1943197250366211","327.2848587036133","9"
