"original_imagefilepath","recon_imagefilepath","diff_imagefilepath","original_latents_visualizedfilepath","recon_latents_visualizedfilepath","diff_latents_visualizedfilepath","error_TOT","error_OTO","error_middle","output_loss","inf_time","inv_time","seed"
"media/images/99dcac486d384ed90f79.png","media/images/d40dc3f936590fcb5fd8.png","media/images/cbcb3c26898e089be05f.png","media/images/e3cb756eac67808afe5e.png","media/images/54419f2465562a3a0529.png","media/images/59cd02a44bd69f6c4e01.png","0.10354374686113577","0.001596598184064455","0.11350371566689521","0.0006708634318783879","0.5780904293060303","135.53680562973022","0"
"media/images/93284727cb603d75d910.png","media/images/53d7038ab420dc236ce0.png","media/images/fbb2af58d176205f1956.png","media/images/2b404c14b07f2c84ee04.png","media/images/9cd9e73ef84ef4a82b78.png","media/images/ea94566180df16f0a7bc.png","0.10939730950373505","0.0035374918888355263","0.0286623251364313","0.0013425059150904417","0.1942126750946045","135.8300426006317","1"
"media/images/9c4446557d2c1be00639.png","media/images/8a7b70c50defdc462b09.png","media/images/452852dc6c179fd6aecf.png","media/images/4b5518f04efe9d277d3b.png","media/images/b73241dfd95db7b9a4ed.png","media/images/3373b297cf8b29b195d3.png","0.27962629941158923","0.0006711787485958586","0.11117385054240003","0.001648078323341906","0.19449496269226074","135.77762985229492","2"
"media/images/5fc7261a167ab55f165c.png","media/images/329c9726efe4b07bcc78.png","media/images/89cd02c6637992fb6159.png","media/images/c7a8b2f4a669c385713f.png","media/images/11208ed0cd0e95bc14f3.png","media/images/32698851a22c192741be.png","0.02603162882996579","0.0028773098636010247","0.005652290298972018","0.0010896739549934864","0.19397735595703125","135.74471855163574","3"
"media/images/2c38a073b4150c229993.png","media/images/35d7b1255f4c1ac80495.png","media/images/bcd0ee66f069410b92eb.png","media/images/d12d28838e24be05d869.png","media/images/afa277a9311fcf774f32.png","media/images/4824fbd50580ae699cf2.png","0.37061304801500583","0.02944958063572866","0.05738345024204983","0.003243428422138095","0.1936016082763672","135.71804213523865","4"
"media/images/f88a23bc530a15e4d632.png","media/images/0bd08f8037119490501a.png","media/images/31e04daeb18aaf63dc8e.png","media/images/9fdbe90800ba8da32992.png","media/images/0c6c165135f6b0042875.png","media/images/479ac144adb13a604eb5.png","0.13339771610213802","0.011947474617461052","0.09458690054806596","0.0011949704494327307","0.19520330429077148","135.72809267044067","5"
"media/images/bfea7c6b3ad0a9414a4b.png","media/images/11fdd90ce1a5f00f13e8.png","media/images/c14003a35d979cf90739.png","media/images/58457bf6e68103ca12dd.png","media/images/19d2d0899f0d87912952.png","media/images/e31d7503a71b0ad5e6b9.png","0.3633127399869842","0.0011829790872184222","0.09407100876707464","0.0015782818663865328","0.19378447532653809","135.6531422138214","6"
"media/images/f96c5e91d9947385fc3c.png","media/images/25c975c03e18829a6a1d.png","media/images/86211cf21d2482f965c5.png","media/images/2ddfb996f52509c68020.png","media/images/831ce10b598d7cfcbf8d.png","media/images/721f642fb090943dd934.png","0.34893187753540644","0.0005547478485473885","0.11100234601910675","0.001921347575262189","0.19388413429260254","135.64927864074707","7"
"media/images/48e4472bf2af831899e2.png","media/images/14f73a1ce4b43855832f.png","media/images/ccd53b3661418c5c21da.png","media/images/3bc46f3456dd59ad418f.png","media/images/1ad3c17c14f644eeccf5.png","media/images/913d2e922589e7f6d2ac.png","0.09746986960745918","0.002658118453909469","0.02618661243981557","0.0012559497263282537","0.19330096244812012","135.76428365707397","8"
"media/images/103902bcd199d13eebfe.png","media/images/72cc2c08fe904efb6bbb.png","media/images/7a85de8399b9018a2cd9.png","media/images/53593b669e26a8d807e9.png","media/images/54ca5ecc251cb33cafb0.png","media/images/9e720d312f346e18f84f.png","0.20112867909368592","0.003432145680908244","0.05034601725300547","0.002282931236550212","0.19395685195922852","135.8400993347168","9"
