"original_imagefilepath","recon_imagefilepath","diff_imagefilepath","original_latents_visualizedfilepath","recon_latents_visualizedfilepath","diff_latents_visualizedfilepath","error_TOT","error_OTO","error_middle","output_loss","inf_time","inv_time","seed"
"media/images/99dcac486d384ed90f79.png","media/images/2b0082bb0bb3a0cce9ca.png","media/images/4655a74bddd9b3b3fb02.png","media/images/e3cb756eac67808afe5e.png","media/images/f45a938328962b9e2445.png","media/images/37905f7ff7d1708bf581.png","0.13755030008019276","0.0016548757776545856","0.10601597988471045","0.00021607491362374276","0.6299304962158203","79.34965467453003","0"
"media/images/93284727cb603d75d910.png","media/images/fcac5a3be26d3929b026.png","media/images/f6212cb58e77fc90579b.png","media/images/2b404c14b07f2c84ee04.png","media/images/c4fd17f280d9c57ff1f1.png","media/images/b99f965f7b32ee81aad6.png","0.22247992828852148","0.005265376431865702","0.09985572666568387","0.0009839835111051798","0.19375228881835938","79.56509470939636","1"
"media/images/9c4446557d2c1be00639.png","media/images/5b9aeb8220b3a9af1c00.png","media/images/2c2363c3d32aa18865b3.png","media/images/4b5518f04efe9d277d3b.png","media/images/afac3a91d09078aabdb7.png","media/images/c4077e618a83dc22b4c7.png","0.3967640712790512","0.0006809382645925313","0.10228722589113204","0.00018383811402600259","0.19409394264221191","79.7424886226654","2"
"media/images/5fc7261a167ab55f165c.png","media/images/e651014325576eac3bbf.png","media/images/cf0c53496f6504c8269c.png","media/images/c7a8b2f4a669c385713f.png","media/images/31c23d63087de2c4d10d.png","media/images/8cfa00ff0da664f2d58c.png","0.08984522088875124","0.0029662992590559923","0.034605181842067845","0.0008877406362444162","0.19393324851989746","79.78360772132874","3"
"media/images/2c38a073b4150c229993.png","media/images/b6730d48af044e12feb8.png","media/images/a9fcacd5285a760d5652.png","media/images/d12d28838e24be05d869.png","media/images/79387e0ecdf364299d4b.png","media/images/c542790e3d0f16b3f079.png","0.5968554010087814","0.011869879560221784","0.11455248739800084","0.0031249597668647766","0.19568443298339844","79.74296236038208","4"
"media/images/f88a23bc530a15e4d632.png","media/images/9d63d5945d491176d283.png","media/images/f73f56302fd0cc52ead1.png","media/images/9fdbe90800ba8da32992.png","media/images/7b8d19ce685f79530e04.png","media/images/fac2bcfe12d43d30ec1a.png","0.23510367268002952","0.015172889223830324","0.15007829918109028","0.001169041614048183","0.1951758861541748","80.29714560508728","5"
"media/images/bfea7c6b3ad0a9414a4b.png","media/images/24bcc8bb883769ed9b2e.png","media/images/64a89830c5a9fb6f83f2.png","media/images/58457bf6e68103ca12dd.png","media/images/5d2259282e898901edf4.png","media/images/e851170b727cceae5692.png","0.4502738013843697","0.0016824756040022123","0.14857133917054455","0.0005254552816040814","0.1963796615600586","80.57624506950378","6"
"media/images/f96c5e91d9947385fc3c.png","media/images/175e15c90cea857b2b0d.png","media/images/5aca47072e3179d31abe.png","media/images/2ddfb996f52509c68020.png","media/images/b3cee58c5c6fbbbe2aec.png","media/images/a5d1033be38d4c4a8c8e.png","0.5211324474505865","0.0007534249281338056","0.14095109957872243","0.0003223563253413886","0.19394731521606445","80.5118203163147","7"
"media/images/48e4472bf2af831899e2.png","media/images/7823b7915de0c4284b3d.png","media/images/e1460640e9ffd93a93e9.png","media/images/3bc46f3456dd59ad418f.png","media/images/6236430fc9ab591ee52b.png","media/images/90fd77d6ca4fa8ad7a9f.png","0.28891428506000594","0.0054843734333536506","0.10653220127750629","0.001185746630653739","0.19660353660583496","80.41625428199768","8"
"media/images/103902bcd199d13eebfe.png","media/images/ef3524100a2794796027.png","media/images/88bbbe0eef66216a3679.png","media/images/53593b669e26a8d807e9.png","media/images/594c48f80b163b3d37ef.png","media/images/7dd456dbd433573656b5.png","0.3490189189569861","0.0026019915253448333","0.10758840481116838","0.0006456718547269702","0.19653916358947754","80.293044090271","9"
