"original_imagefilepath","recon_imagefilepath","diff_imagefilepath","original_latents_visualizedfilepath","recon_latents_visualizedfilepath","diff_latents_visualizedfilepath","error_TOT","error_OTO","error_middle","output_loss","inf_time","inv_time","seed"
"media/images/99dcac486d384ed90f79.png","media/images/8573fe7aed7bf8608cac.png","media/images/425c3d0171835b202ca1.png","media/images/e3cb756eac67808afe5e.png","media/images/00844939553ee01d06ef.png","media/images/10f5d8714155008d5404.png","0.005156218076730001","0.00006244906815672413","0.09287730073797107","0.000007276976248249412","0.574244499206543","352.0625946521759","0"
"media/images/93284727cb603d75d910.png","media/images/8c9da562c563e2abc218.png","media/images/cc5db09d5b5e71b904dd.png","media/images/2b404c14b07f2c84ee04.png","media/images/d00b87bbf56fdfb54e9f.png","media/images/f1abb932d6708ef972f6.png","0.03679964429237348","0.000423023685920911","0.017304426078298185","0.0002139046846423298","0.19403815269470215","352.1614980697632","1"
"media/images/9c4446557d2c1be00639.png","media/images/06a251c213c0b41b9c14.png","media/images/29c9664f4802173255d0.png","media/images/4b5518f04efe9d277d3b.png","media/images/67b0ad32cbc48dba0662.png","media/images/c2e8b3c7bbd4434cfbeb.png","0.1222352797967341","0.00016092757788836897","0.09410285755503711","0.00005754076119046658","0.19395780563354492","352.0404472351074","2"
"media/images/5fc7261a167ab55f165c.png","media/images/c0ead295b6ff9b9d39d0.png","media/images/66a88c320a653e6d4def.png","media/images/c7a8b2f4a669c385713f.png","media/images/dcda9b4a845c27606e32.png","media/images/2c8cccc7329344ef948a.png","0.006271237966078758","0.0027087078988304006","0.003429287429448147","0.000636313809081912","0.19350171089172363","352.0724127292633","3"
"media/images/2c38a073b4150c229993.png","media/images/1b35f7ff952d3e21700d.png","media/images/e6f18bd5c5fa682f7154.png","media/images/d12d28838e24be05d869.png","media/images/bc8b597be05d93b5c0cb.png","media/images/bf06619c81c9d01f4dc0.png","0.28001771016264243","0.006076983400444779","0.049527324021969577","0.0018631198909133673","0.19417667388916016","352.06650710105896","4"
"media/images/f88a23bc530a15e4d632.png","media/images/529199159443aec4d0dd.png","media/images/da6cc2af98197d403a97.png","media/images/9fdbe90800ba8da32992.png","media/images/135a377e068365d5a05b.png","media/images/bcac2897f1674e62bb39.png","0.026021128338854504","0.0012417207288203216","0.05624421403703028","0.0000621637373114936","0.19342970848083496","352.118976354599","5"
"media/images/bfea7c6b3ad0a9414a4b.png","media/images/e3d6a2fb0d08a57eb9bc.png","media/images/51cd811300bd2e1a1e89.png","media/images/58457bf6e68103ca12dd.png","media/images/c8bf7496a9c1c90b18e7.png","media/images/140925a11d35dd59075a.png","0.2500638406496627","0.0019095920848443318","0.04247375891677785","0.00041178212268278003","0.1939840316772461","351.95123171806335","6"
"media/images/f96c5e91d9947385fc3c.png","media/images/520ef621d9d976bed72a.png","media/images/e9e53fcec37736d15919.png","media/images/2ddfb996f52509c68020.png","media/images/4bd241f15854f4fbe8b9.png","media/images/d977a3a36747a6099063.png","0.1654900968354447","0.0002453501288988049","0.0892803307763792","0.00011344959784764796","0.19166827201843262","352.2809965610504","7"
"media/images/48e4472bf2af831899e2.png","media/images/9402482528f9f13f7dac.png","media/images/d06a7c858b6362ebaee1.png","media/images/3bc46f3456dd59ad418f.png","media/images/df0cfe7c478f1759c128.png","media/images/32e7981cf84dab7fa0b8.png","0.053105569941536146","0.0001661461984386497","0.022122942936937173","0.0000345684056810569","0.19410085678100586","352.1682071685791","8"
"media/images/103902bcd199d13eebfe.png","media/images/6ae4c4710796d79abbf7.png","media/images/41aa7ee664cc40b9068e.png","media/images/53593b669e26a8d807e9.png","media/images/c0f444e35fd09360ca8e.png","media/images/8a2f0e27cb6d51e0c225.png","0.12706333151018967","0.00009794564907447944","0.03818983717081981","0.000022995174731477164","0.19356942176818848","352.1591217517853","9"
