"original_imagefilepath","recon_imagefilepath","diff_imagefilepath","original_latents_visualizedfilepath","recon_latents_visualizedfilepath","diff_latents_visualizedfilepath","error_TOT","error_OTO","error_middle","output_loss","inf_time","inv_time","seed"
"media/images/99dcac486d384ed90f79.png","media/images/603ca8907f62ac2a94c5.png","media/images/6c6fb3895f3920a49804.png","media/images/e3cb756eac67808afe5e.png","media/images/21e0a781fd1715db9e6b.png","media/images/b27bc021b75f762a62db.png","0.0025375914218948165","0.00009500639705152328","0.16544364197787687","0.000013198789019952528","0.5808329582214355","295.32280588150024","0"
"media/images/93284727cb603d75d910.png","media/images/0a07f1067382506ab9be.png","media/images/36a29ab0b379471fb76f.png","media/images/2b404c14b07f2c84ee04.png","media/images/419dcb23e4e8923458a7.png","media/images/e2bee2396ff58d5f6903.png","0.0572838245520666","0.002830301214614278","0.13729575641468728","0.000554460275452584","0.19296765327453613","295.60474586486816","1"
"media/images/9c4446557d2c1be00639.png","media/images/0b7a748e75ade0bf6052.png","media/images/fafbcb185e6d63cc5d14.png","media/images/4b5518f04efe9d277d3b.png","media/images/298010c51c0d2c6555e2.png","media/images/47336ca0ecf519ef282c.png","0.120437649383768","0.00018306466179586296","0.1584054011576166","0.00008201924356399104","0.19312310218811035","295.4150629043579","2"
"media/images/5fc7261a167ab55f165c.png","media/images/9fda5ab16f633de2bf3a.png","media/images/7658750a7269e138b8d0.png","media/images/c7a8b2f4a669c385713f.png","media/images/f6e08407a78519c772c2.png","media/images/6937bef9ad1fbea6ad9e.png","0.02735848547832931","0.007183227317541914","0.04228364968600218","0.0019482396310195327","0.1932387351989746","295.51060247421265","3"
"media/images/2c38a073b4150c229993.png","media/images/b66404fda592db10e6e9.png","media/images/7c96459cd1eaa389b8ff.png","media/images/d12d28838e24be05d869.png","media/images/ec49e7c657a0c09324e9.png","media/images/651fce2eac51e149dce9.png","0.3327870019920489","0.0007777904672658575","0.08963606031103666","0.00020591332577168941","0.19300055503845215","295.437495470047","4"
"media/images/f88a23bc530a15e4d632.png","media/images/78d4b19cf1913ffd562a.png","media/images/61d9d6093f157fa714a1.png","media/images/9fdbe90800ba8da32992.png","media/images/d5c6c27fb99e70eec70c.png","media/images/0eeed0d44ffdc2fbf207.png","0.022136283040484983","0.0016291220036738624","0.23019129674978078","0.00008975312812253833","0.19379925727844238","295.4108958244324","5"
"media/images/bfea7c6b3ad0a9414a4b.png","media/images/b9af1a5d42f24495204d.png","media/images/a7d4ea8c02ab4219aa83.png","media/images/58457bf6e68103ca12dd.png","media/images/4e85a6bdb70a5104a3b8.png","media/images/b3ed21d7132cccc52979.png","0.1899493190147874","0.0004103606211340084","0.2983110405194225","0.00016150122974067926","0.1928575038909912","295.39665246009827","6"
"media/images/f96c5e91d9947385fc3c.png","media/images/6668ba40c4178d6dcc2e.png","media/images/518165ac7471093ff62f.png","media/images/2ddfb996f52509c68020.png","media/images/17ac9380c25e59ffcc4a.png","media/images/ca2f60e2cc60dd387839.png","0.18082944631885667","0.000919520367051555","0.16036675942708545","0.0006885589100420475","0.19301056861877441","295.6077334880829","7"
"media/images/48e4472bf2af831899e2.png","media/images/8aeff44e8153b45700e0.png","media/images/bafbf649ebd8c2aa1c29.png","media/images/3bc46f3456dd59ad418f.png","media/images/43da4d55313eeca8efe8.png","media/images/c1138ec436e94c7f2527.png","0.11400641630814423","0.0005658298576775093","0.10549104201953785","0.0001126148272305727","0.19286656379699707","295.57337498664856","8"
"media/images/103902bcd199d13eebfe.png","media/images/b08aaec890b582b8765f.png","media/images/80a58b087d5fff100453.png","media/images/53593b669e26a8d807e9.png","media/images/1bea39efbd9c6b79b48d.png","media/images/1d681fca7deb6ceed018.png","0.19965292476412344","0.0001466590078286546","0.12949141431764488","0.00003516089782351628","0.19209051132202148","295.5149326324463","9"
