"original_imagefilepath","recon_imagefilepath","diff_imagefilepath","original_latents_visualizedfilepath","recon_latents_visualizedfilepath","diff_latents_visualizedfilepath","error_TOT","error_OTO","error_middle","output_loss","inf_time","inv_time","seed"
"media/images/99dcac486d384ed90f79.png","media/images/53b51df9547b9b8dd40d.png","media/images/aace8019066e254e9215.png","media/images/e3cb756eac67808afe5e.png","media/images/71f4130c779a079f86cd.png","media/images/d1ab0dc3c10aade39b42.png","0.012056649416361032","0.00011693271727980272","0.19106557491358345","0.000017080779798561707","0.5752832889556885","223.89732241630554","0"
"media/images/93284727cb603d75d910.png","media/images/d0cdf21d07a280dbe803.png","media/images/41a6a27b65b2419c7cd8.png","media/images/2b404c14b07f2c84ee04.png","media/images/7490c621f1e1333571dd.png","media/images/2c64d6046179d01a5b91.png","0.06785760211165925","0.0025774576791121402","0.23675213464613964","0.0006538311718031764","0.1932389736175537","224.0185317993164","1"
"media/images/9c4446557d2c1be00639.png","media/images/2a02000241c7a11ccf2c.png","media/images/6042a9115c390b1d22c1.png","media/images/4b5518f04efe9d277d3b.png","media/images/8d4d8f02f18569145d2f.png","media/images/a04a2491e0b82eb30924.png","0.18005966354675085","0.00020581272065552092","0.18435226364697943","0.00005006298306398094","0.19269108772277832","224.07474279403687","2"
"media/images/5fc7261a167ab55f165c.png","media/images/a33c2c5f5aa44691d0e9.png","media/images/8e72d2248e0074ff4a4a.png","media/images/c7a8b2f4a669c385713f.png","media/images/7ea6cafcdb980eaef79e.png","media/images/123c58b12d539ddb479c.png","0.020041154102700354","0.005444058084743961","0.1812129616413083","0.001221134327352047","0.19330739974975586","223.96900629997253","3"
"media/images/2c38a073b4150c229993.png","media/images/0cf21022779adf692a1a.png","media/images/2929b39ed3e384aff87c.png","media/images/d12d28838e24be05d869.png","media/images/16ae0e87afd53fed0bf1.png","media/images/08094f4ee753c8bc1a86.png","0.4155221899756931","0.007559391235997492","0.14246534476605177","0.002094199415296316","0.19289731979370117","224.00243711471558","4"
"media/images/f88a23bc530a15e4d632.png","media/images/bc7384209eb25a86e48b.png","media/images/9df6dfa316cfdefd09b4.png","media/images/9fdbe90800ba8da32992.png","media/images/b191f367648d98768cac.png","media/images/7544400eb260378811c9.png","0.031265416040966665","0.001487324004085456","0.29523742833507427","0.0001123332986026071","0.19362545013427734","223.99650478363037","5"
"media/images/bfea7c6b3ad0a9414a4b.png","media/images/05e2357fda02b6300b6c.png","media/images/33dd560d8d1958ac73b3.png","media/images/58457bf6e68103ca12dd.png","media/images/15e86213f7fe75d02ed9.png","media/images/8014821e7b03f1d873a3.png","0.2488142636049453","0.0011991850928972977","0.3742310697772524","0.00032529811142012477","0.19271397590637207","223.9853594303131","6"
"media/images/f96c5e91d9947385fc3c.png","media/images/1e5fc95f2b0ecb72d70b.png","media/images/22e61e02526856169eaf.png","media/images/2ddfb996f52509c68020.png","media/images/6066f9c93d6489535cf4.png","media/images/9bcdb3b05a29c671e829.png","0.27157004254991435","0.00011188331433056157","0.17787482982454605","0.00004806044671568088","0.19294428825378418","223.93629574775696","7"
"media/images/48e4472bf2af831899e2.png","media/images/1ef561f03a5834c5ca9c.png","media/images/139997b60649f0f181bc.png","media/images/3bc46f3456dd59ad418f.png","media/images/34e6004c8d917f6e6695.png","media/images/eeb27a38bbfcd97e4c20.png","0.08465545780794859","0.0008856112429385131","0.2258993096916848","0.00015790505858603865","0.19274377822875977","224.07387328147888","8"
"media/images/103902bcd199d13eebfe.png","media/images/833954011d5c47fcb266.png","media/images/44526a80fb06430bd9b7.png","media/images/53593b669e26a8d807e9.png","media/images/139e16f2cfeca2d824c0.png","media/images/a698d343fd422735736f.png","0.20164393016835902","0.0018978821024557384","0.22520503680143467","0.00015420059207826853","0.1925044059753418","224.11426043510437","9"
