"original_imagefilepath","recon_imagefilepath","diff_imagefilepath","original_latents_visualizedfilepath","recon_latents_visualizedfilepath","diff_latents_visualizedfilepath","error_TOT","error_OTO","error_middle","output_loss","inf_time","inv_time","seed"
"media/images/99dcac486d384ed90f79.png","media/images/8bbe8248faac4126adc8.png","media/images/24126ec5c36162c98682.png","media/images/e3cb756eac67808afe5e.png","media/images/23c0054e1f9119c5c92e.png","media/images/eaf03a887a0a728ac09a.png","0.0017533160424774291","0.000016523544822961893","0.0013594273200228657","9.844943349435198e-8","0.6319465637207031","713.258486032486","0"
"media/images/93284727cb603d75d910.png","media/images/756180909150859aff08.png","media/images/8c91b3ddaf0c22866acb.png","media/images/2b404c14b07f2c84ee04.png","media/images/e7b37aa93a742673c384.png","media/images/19a9c53a974c0c4b2166.png","0.008889451207125865","0.00003654859666720536","0.0023040325843055737","4.494410177358077e-7","0.19418811798095703","713.3284845352173","1"
"media/images/9c4446557d2c1be00639.png","media/images/73329a04b9c6458a5c90.png","media/images/ce0674d9c6606b68c651.png","media/images/4b5518f04efe9d277d3b.png","media/images/6aa477e57aab8761b425.png","media/images/baf66e2430b8c80f24e4.png","0.03389639909130793","0.000023723821535932327","0.014962896019611094","0.000005111266546009574","0.19373297691345215","713.5249145030975","2"
"media/images/5fc7261a167ab55f165c.png","media/images/26a2c8c5dc6e6de2b361.png","media/images/82a3170d4fb4aace7cd2.png","media/images/c7a8b2f4a669c385713f.png","media/images/493d8796545f9e4b78a7.png","media/images/68b7b69473fb83264cfe.png","0.0003557531814895598","0.000024434308395126612","0.00012557105713895903","9.572776207278366e-7","0.19387102127075195","713.617926120758","3"
"media/images/2c38a073b4150c229993.png","media/images/1254be206716b47413c8.png","media/images/7eee1dc8102b84c9a478.png","media/images/d12d28838e24be05d869.png","media/images/62ae02a90ce359c25287.png","media/images/3e26dbb23c369159d4ed.png","0.132670162942933","0.003569685105698439","0.016932356905474677","0.00011394514876883477","0.1935744285583496","713.2361750602722","4"
"media/images/f88a23bc530a15e4d632.png","media/images/728baa49521f448d8b35.png","media/images/e9ae3c8ab7b9d142ddd9.png","media/images/9fdbe90800ba8da32992.png","media/images/79ee962556f39fe03fa3.png","media/images/dd1dfa6a5e036704c40a.png","0.013984263660237417","0.0004014469766566632","0.013381457705751387","3.226496119168587e-7","0.19411993026733398","713.5059809684753","5"
"media/images/bfea7c6b3ad0a9414a4b.png","media/images/93441a2149c405048e96.png","media/images/4e0b6d116cfd6c4024c0.png","media/images/58457bf6e68103ca12dd.png","media/images/45fbe0431e85e5219977.png","media/images/97908e0a26ea1150c784.png","0.03405604136138529","0.00001548495735701992","0.0024767775234094125","0.000025294883016613312","0.1934342384338379","713.4452838897705","6"
"media/images/f96c5e91d9947385fc3c.png","media/images/45be6e3429caea7f3a5c.png","media/images/113273f6198879fe77bd.png","media/images/2ddfb996f52509c68020.png","media/images/3b93428892d6ae9e605a.png","media/images/cc4cd75cb0d2d4648abb.png","0.016307126608623657","0.000012854207314080334","0.004257778594642991","0.000011022084436262958","0.19376683235168457","713.5014078617096","7"
"media/images/48e4472bf2af831899e2.png","media/images/4b2fa824e183541bc382.png","media/images/f8ab32cbf30221871d8f.png","media/images/3bc46f3456dd59ad418f.png","media/images/96ebd2b267521a5f70d7.png","media/images/da934d45bd1158066624.png","0.02600843826532917","0.00008345568215299809","0.011643791410737236","0.000004803501724381931","0.1935567855834961","713.2324020862579","8"
"media/images/103902bcd199d13eebfe.png","media/images/a57c8ab6fe05dfbf06c5.png","media/images/46b48fe11ff65ac3e9a6.png","media/images/53593b669e26a8d807e9.png","media/images/aa60963716a9a5a41c62.png","media/images/99c7b75d558d6ff94dfe.png","0.04076837783033227","0.00008350301332551097","0.011455262325942073","0.000011713261301338207","0.19358491897583008","713.3468742370605","9"
