"original_imagefilepath","recon_imagefilepath","diff_imagefilepath","original_latents_visualizedfilepath","recon_latents_visualizedfilepath","diff_latents_visualizedfilepath","error_TOT","error_OTO","error_middle","output_loss","inf_time","inv_time","seed"
"media/images/99dcac486d384ed90f79.png","media/images/8df6130b7dcbe99fca3b.png","media/images/db9db9cc4f87e3f25a8e.png","media/images/e3cb756eac67808afe5e.png","media/images/7f2687f6b66ab43fede7.png","media/images/2a70ce0d3dc15bf99357.png","0.002487454175009854","0.0009832843216725058","0.16544609063584037","0.00004533993705990724","0.5769853591918945","334.8763439655304","0"
"media/images/93284727cb603d75d910.png","media/images/917c49d5d74485b5cc9e.png","media/images/4a04c23e8cd97f337ad3.png","media/images/2b404c14b07f2c84ee04.png","media/images/2398f39fe8e059973954.png","media/images/31269ebcef8903b2ba13.png","0.050285845369160365","0.0024750501610176215","0.1372971698949641","0.000187530109542422","0.19347882270812988","339.74631571769714","1"
"media/images/9c4446557d2c1be00639.png","media/images/8b02316fa536f122cb62.png","media/images/df247c959644e262e6e6.png","media/images/4b5518f04efe9d277d3b.png","media/images/8dba8f4051945ef50db5.png","media/images/5c91ea308e3ac3075006.png","0.10901636534044545","0.0000515304997718453","0.1584057807219006","0.000014101604392635636","0.19672775268554688","341.1007273197174","2"
"media/images/5fc7261a167ab55f165c.png","media/images/baa3dfd2c91c5671ae04.png","media/images/584d644156314ab1c448.png","media/images/c7a8b2f4a669c385713f.png","media/images/108c9601106cdef14d84.png","media/images/95d0472b3440eeaac0a8.png","0.027641913272930196","0.005108082426435454","0.04227447006857066","0.001584468875080347","0.19704937934875488","341.2655200958252","3"
"media/images/2c38a073b4150c229993.png","media/images/91b45aea07ab4592ff81.png","media/images/7e48bfdccea504522adc.png","media/images/d12d28838e24be05d869.png","media/images/a7211f4fe0e758c31f91.png","media/images/0ef20a98877637b4733e.png","0.32494117042304893","0.0010314223084452745","0.08963475761597639","0.0002393772592768073","0.19361209869384766","334.75441789627075","4"
"media/images/f88a23bc530a15e4d632.png","media/images/89ef064c9d41a6740db7.png","media/images/c909f5aaa7e3508d65ab.png","media/images/9fdbe90800ba8da32992.png","media/images/e39848f2ea2ac3a9cdb2.png","media/images/de8ebafa5ea1290f33ee.png","0.020987929432882746","0.0006749060261455042","0.2301639871683534","0.00005044450153945945","0.19423913955688477","334.8635046482086","5"
"media/images/bfea7c6b3ad0a9414a4b.png","media/images/d446a01dcd03fcc9c73d.png","media/images/e4b844e71e4b78e592ee.png","media/images/58457bf6e68103ca12dd.png","media/images/2d0ecf4718de3d876b60.png","media/images/c38649c4a519e10f3fd1.png","0.20310415082036926","0.00136691523340349","0.29831312402899357","0.00027072144439443946","0.192840576171875","334.75334119796753","6"
"media/images/f96c5e91d9947385fc3c.png","media/images/59486111de9462bf4279.png","media/images/c429ac7dafcd11a78884.png","media/images/2ddfb996f52509c68020.png","media/images/18fba5ecb3ef53edd20f.png","media/images/9d47257a65ed9faa0a74.png","0.17444124307815034","0.00010687703706695726","0.16036866896620783","0.000060009086155332625","0.19260001182556152","334.80543518066406","7"
"media/images/48e4472bf2af831899e2.png","media/images/b9649bb970b515e5f808.png","media/images/e33ce7b69bd2803c26dd.png","media/images/3bc46f3456dd59ad418f.png","media/images/65e3f3c3c358a2625df9.png","media/images/3ac9684d620533bae8e3.png","0.09339829247621001","0.0005886789655501855","0.10549092586423914","0.00012529082596302032","0.19274663925170898","334.8375573158264","8"
"media/images/103902bcd199d13eebfe.png","media/images/783de381bb2a0efe1551.png","media/images/d463cff193227a20ebdc.png","media/images/53593b669e26a8d807e9.png","media/images/73f6d2adf86caf1260f6.png","media/images/c5decf5951fa644fd4e1.png","0.18013139965253888","0.00013388704452854861","0.1294934090526647","0.00003089383972110227","0.19307255744934082","334.7037179470062","9"
