"original_imagefilepath","recon_imagefilepath","diff_imagefilepath","original_latents_visualizedfilepath","recon_latents_visualizedfilepath","diff_latents_visualizedfilepath","error_TOT","error_OTO","error_middle","output_loss","inf_time","inv_time","seed"
"media/images/99dcac486d384ed90f79.png","media/images/6f8a4259382587da924f.png","media/images/0394725e68785c1eea8f.png","media/images/e3cb756eac67808afe5e.png","media/images/6872af8703c7f5f3efd1.png","media/images/81e4d341c7bc42b2384f.png","0.0886125428377369","0.0009893886707104717","0.19106638258270525","0.00013013248099014163","0.5674405097961426","145.16700839996338","0"
"media/images/93284727cb603d75d910.png","media/images/fb9b5b1caba0f2fc5723.png","media/images/bc25c3027657fd60ab38.png","media/images/2b404c14b07f2c84ee04.png","media/images/4af73f412efd69be94ab.png","media/images/2c5925586a685aa4d233.png","0.15279545983707976","0.001661974558412223","0.23676127034549665","0.0003160075575578958","0.19419384002685547","145.53709983825684","1"
"media/images/9c4446557d2c1be00639.png","media/images/3a3836d83fa5528361c8.png","media/images/fa02d2bd1fccce434c6c.png","media/images/4b5518f04efe9d277d3b.png","media/images/2c610a51014aa74c4100.png","media/images/6533ec400bba9819abfe.png","0.3498610200200005","0.0003629801184126318","0.18435257075118816","0.00009848903573583812","0.194366455078125","145.47905778884888","2"
"media/images/5fc7261a167ab55f165c.png","media/images/e6f441226fc69a8dc032.png","media/images/5aa5daa62d1321d6af08.png","media/images/c7a8b2f4a669c385713f.png","media/images/34c430fa119598093185.png","media/images/3217b71eedf6891e72be.png","0.044427050345348995","0.0011090592034333853","0.18120514678913313","0.00033632625127211213","0.19345331192016602","145.39254593849182","3"
"media/images/2c38a073b4150c229993.png","media/images/4c33a74bf36a2fec5a4d.png","media/images/8a0e9ccf8d295f843976.png","media/images/d12d28838e24be05d869.png","media/images/98b8e8604943f0e5dc5b.png","media/images/0fc5dc5d7067d1f32ab0.png","0.5397344669962791","0.007049130675850091","0.1424639499229876","0.0022196914069354534","0.19339418411254883","145.46742987632751","4"
"media/images/f88a23bc530a15e4d632.png","media/images/c1b6d78b04fca961b555.png","media/images/eb2404fde070755bcc2b.png","media/images/9fdbe90800ba8da32992.png","media/images/59b827b16f0430499718.png","media/images/af98d0504c472f0c93dd.png","0.1434093245905821","0.005588662315460928","0.2952281010582034","0.0004403715720400214","0.1948096752166748","145.3484172821045","5"
"media/images/bfea7c6b3ad0a9414a4b.png","media/images/2151fd5ac275de549e18.png","media/images/cc9952d7d23089a10ed2.png","media/images/58457bf6e68103ca12dd.png","media/images/9c5ee2933665e5922336.png","media/images/617a7b11f0bcf85f0766.png","0.36046180266657757","0.0005880004193260292","0.3742313614797155","0.0001864367804955691","0.19339394569396973","145.9210822582245","6"
"media/images/f96c5e91d9947385fc3c.png","media/images/9e572041f660babb64b5.png","media/images/7bfe8dbfb167b230486f.png","media/images/2ddfb996f52509c68020.png","media/images/8835f2ff6779c7bd4bc6.png","media/images/ad18e0feda040ebc419c.png","0.5069577678241899","0.00039739310943254035","0.17787467899427511","0.0001715956605039537","0.19393062591552734","145.27169251441956","7"
"media/images/48e4472bf2af831899e2.png","media/images/e669c6122672266fc502.png","media/images/71bb7c122c2ec9fb7303.png","media/images/3bc46f3456dd59ad418f.png","media/images/debb8555cf527f29035f.png","media/images/b6d6b68ffa6d91d5f17d.png","0.20757189716530267","0.0020684120903768696","0.2258991963740522","0.00040885069756768644","0.1932666301727295","145.34990787506104","8"
"media/images/103902bcd199d13eebfe.png","media/images/6d1e99336f2a9d9fd6d5.png","media/images/9935fd7722549e8b25e6.png","media/images/53593b669e26a8d807e9.png","media/images/184076e6d5a96cafa5ad.png","media/images/c942cdf3f515d7911495.png","0.30777496953016126","0.0010266260022950705","0.22521120315780596","0.0002589654177427292","0.19370031356811523","145.63779377937317","9"
