"original_imagefilepath","recon_imagefilepath","diff_imagefilepath","original_latents_visualizedfilepath","recon_latents_visualizedfilepath","diff_latents_visualizedfilepath","error_TOT","error_OTO","error_middle","output_loss","inf_time","inv_time","seed"
"media/images/99dcac486d384ed90f79.png","media/images/564ab07cec39a19f8002.png","media/images/885d95deaa14488abba4.png","media/images/e3cb756eac67808afe5e.png","media/images/8b5f1a989d16884812cd.png","media/images/13e5981dab5c1fdc1b88.png","0.1398745606449916","0.001639059737925688","0.19106596572100987","0.00021399695833679289","2.7192420959472656","150.830331325531","0"
"media/images/93284727cb603d75d910.png","media/images/c949592b43f28ca2ea04.png","media/images/d2be9116b284a122160f.png","media/images/2b404c14b07f2c84ee04.png","media/images/023c8b3399483622203c.png","media/images/e8e07db134ebc514a3a1.png","0.22100716612391125","0.0046364189254418245","0.23675886314411887","0.0008664000197313726","0.19684863090515137","147.4893913269043","1"
"media/images/9c4446557d2c1be00639.png","media/images/cd83b2fb17279019f72f.png","media/images/730d821cd13d46e9ca7f.png","media/images/4b5518f04efe9d277d3b.png","media/images/2e490a8321929b8af162.png","media/images/001b07ea4241686150e9.png","0.408216340791828","0.0006436381100377869","0.1843515982554047","0.00017372849106322974","0.19420289993286133","146.87216758728027","2"
"media/images/5fc7261a167ab55f165c.png","media/images/273fe3f497b1db8b7c87.png","media/images/1dd7768e0c7fd5954e30.png","media/images/c7a8b2f4a669c385713f.png","media/images/2d2b2e24ae3245a8b153.png","media/images/3e9bf7816ba704ee90ef.png","0.08721566514859891","0.0027371333898481625","0.1812149661272997","0.0008190752705559134","0.19366788864135742","146.92116403579712","3"
"media/images/2c38a073b4150c229993.png","media/images/8d01b5e91ea54f496f5e.png","media/images/295ec04ec4e8cf0e7047.png","media/images/d12d28838e24be05d869.png","media/images/efa6e87f8f6b025a8b8c.png","media/images/e5c4453b0c1a2100a5f8.png","0.598795428923097","0.005347608628920065","0.14244829215329347","0.001407277537509799","0.19341301918029785","146.8746693134308","4"
"media/images/f88a23bc530a15e4d632.png","media/images/af9a6b80d2341c670b05.png","media/images/354d0bb513ea8e668ccd.png","media/images/9fdbe90800ba8da32992.png","media/images/4a09efa7adbba3c14335.png","media/images/6bfa257de560007f73f1.png","0.23778724075804636","0.014591865680736555","0.2952293317321306","0.0011241813190281391","0.22337865829467773","147.1702847480774","5"
"media/images/bfea7c6b3ad0a9414a4b.png","media/images/2be0dac0c829a3d95bad.png","media/images/76f96aae1af94c198cdb.png","media/images/58457bf6e68103ca12dd.png","media/images/5e98be857dedc2d45651.png","media/images/8c667f94808195953568.png","0.46745933546255003","0.00159444480647094","0.37423004881952693","0.0004979973309673369","0.1943056583404541","147.340829372406","6"
"media/images/f96c5e91d9947385fc3c.png","media/images/d3bfd40119a522170334.png","media/images/42b8cb32a35991d3ba85.png","media/images/2ddfb996f52509c68020.png","media/images/6226cf08a1f3c9d6a870.png","media/images/e10fa09ccb41926a2f63.png","0.5405560080296858","0.0006952730187451692","0.17787412595049545","0.00029732935945503414","0.1935126781463623","148.25781393051147","7"
"media/images/48e4472bf2af831899e2.png","media/images/91260134cf7c70fa114b.png","media/images/56ae6cdc210d992a27e1.png","media/images/3bc46f3456dd59ad418f.png","media/images/fb519662b00b57f2efef.png","media/images/612d517ea1d7dd45765a.png","0.29590263543142115","0.005155158079364214","0.22589783656467777","0.001114425715059042","0.19459223747253418","147.55773377418518","8"
"media/images/103902bcd199d13eebfe.png","media/images/94ffa433200c24e45ba7.png","media/images/ec6707f0558322ed112d.png","media/images/53593b669e26a8d807e9.png","media/images/c5c083bee59f3c75731c.png","media/images/be653179cda012e51e95.png","0.36177956136655","0.0022952081868401497","0.2252061399507319","0.0005693525308743119","0.1940135955810547","147.63647079467773","9"
