
  0%|                                                                                                                                                                                                                                                                                                | 0/100 [00:00<?, ?it/s]/home/icl2/anaconda3/lib/python3.10/site-packages/torch/cuda/memory.py:330: FutureWarning: torch.cuda.reset_max_memory_allocated now calls torch.cuda.reset_peak_memory_stats, which resets /all/ peak memory stats.
  warnings.warn(
61-1, NMSE : 0.004467010498046875, lr : 0.041317591116653486
	61-2, NMSE : 0.004581451416015625, lr : 0.0041317591116653484
62-1, NMSE : 0.004467010498046875, lr : 0.039604415459112044
	62-2, NMSE : 0.00457763671875, lr : 0.003960441545911205
63-1, NMSE : 0.0044708251953125, lr : 0.03790390522001661
	63-2, NMSE : 0.00457000732421875, lr : 0.003790390522001661
64-1, NMSE : 0.0044708251953125, lr : 0.036218132209150045
	64-2, NMSE : 0.00457000732421875, lr : 0.0036218132209150044
65-1, NMSE : 0.0044708251953125, lr : 0.03454915028125263
	65-2, NMSE : 0.004566192626953125, lr : 0.003454915028125263
66-1, NMSE : 0.004474639892578125, lr : 0.03289899283371657
	66-2, NMSE : 0.0045623779296875, lr : 0.0032898992833716566
67-1, NMSE : 0.004474639892578125, lr : 0.0312696703292044
	67-2, NMSE : 0.004558563232421875, lr : 0.00312696703292044
68-1, NMSE : 0.004474639892578125, lr : 0.02966316784621
	68-2, NMSE : 0.004550933837890625, lr : 0.0029663167846209998
69-1, NMSE : 0.004474639892578125, lr : 0.028081442660546126
	69-2, NMSE : 0.004547119140625, lr : 0.0028081442660546126
70-1, NMSE : 0.004474639892578125, lr : 0.026526421860705474
	70-2, NMSE : 0.004547119140625, lr : 0.0026526421860705476
71-1, NMSE : 0.004482269287109375, lr : 0.025000000000000012
	71-2, NMSE : 0.004543304443359375, lr : 0.0025000000000000014
72-1, NMSE : 0.004482269287109375, lr : 0.02350403678833976
	72-2, NMSE : 0.004543304443359375, lr : 0.002350403678833976
73-1, NMSE : 0.004482269287109375, lr : 0.022040354826462667
	73-2, NMSE : 0.00453948974609375, lr : 0.0022040354826462667
74-1, NMSE : 0.004486083984375, lr : 0.02061073738537635
	74-2, NMSE : 0.004535675048828125, lr : 0.0020610737385376348
75-1, NMSE : 0.004486083984375, lr : 0.019216926233717086
	75-2, NMSE : 0.004535675048828125, lr : 0.0019216926233717087
76-1, NMSE : 0.004486083984375, lr : 0.017860619515673033
	76-2, NMSE : 0.004535675048828125, lr : 0.0017860619515673033
77-1, NMSE : 0.004486083984375, lr : 0.01654346968205709
	77-2, NMSE : 0.0045318603515625, lr : 0.0016543469682057089
78-1, NMSE : 0.004486083984375, lr : 0.01526708147705015
	78-2, NMSE : 0.0045318603515625, lr : 0.0015267081477050148
79-1, NMSE : 0.00449371337890625, lr : 0.01403300998306744
	79-2, NMSE : 0.0045318603515625, lr : 0.001403300998306744
80-1, NMSE : 0.00449371337890625, lr : 0.0128427587261303
	80-2, NMSE : 0.00452423095703125, lr : 0.0012842758726130299
81-1, NMSE : 0.00449371337890625, lr : 0.011697777844051106
	81-2, NMSE : 0.00452423095703125, lr : 0.0011697777844051104
82-1, NMSE : 0.004497528076171875, lr : 0.010599462319663905
	82-2, NMSE : 0.00452423095703125, lr : 0.0010599462319663905
83-1, NMSE : 0.0045013427734375, lr : 0.009549150281252633
	83-2, NMSE : 0.004520416259765625, lr : 0.0009549150281252633
84-1, NMSE : 0.0045013427734375, lr : 0.008548121372247919
	84-2, NMSE : 0.004520416259765625, lr : 0.0008548121372247919
85-1, NMSE : 0.004505157470703125, lr : 0.007597595192178702
	85-2, NMSE : 0.004520416259765625, lr : 0.0007597595192178702
86-1, NMSE : 0.004505157470703125, lr : 0.006698729810778065
	86-2, NMSE : 0.004520416259765625, lr : 0.0006698729810778065
87-1, NMSE : 0.004505157470703125, lr : 0.005852620357053662
	87-2, NMSE : 0.004520416259765625, lr : 0.0005852620357053662
88-1, NMSE : 0.004512786865234375, lr : 0.0050602976850416485
	88-2, NMSE : 0.004520416259765625, lr : 0.0005060297685041648
89-1, NMSE : 0.004512786865234375, lr : 0.004322727117869962
	89-2, NMSE : 0.004520416259765625, lr : 0.00043227271178699624
90-1, NMSE : 0.0045166015625, lr : 0.0036408072716606343
	90-2, NMSE : 0.004520416259765625, lr : 0.00036408072716606344
91-1, NMSE : 0.0045166015625, lr : 0.0030153689607045845
	91-2, NMSE : 0.004520416259765625, lr : 0.00030153689607045843
92-1, NMSE : 0.0045166015625, lr : 0.0024471741852423235
	92-2, NMSE : 0.004520416259765625, lr : 0.00024471741852423234
93-1, NMSE : 0.0045166015625, lr : 0.0019369152030840665
	93-2, NMSE : 0.004520416259765625, lr : 0.00019369152030840664
94-1, NMSE : 0.004520416259765625, lr : 0.0014852136862001765
	94-2, NMSE : 0.004520416259765625, lr : 0.00014852136862001763
95-1, NMSE : 0.004520416259765625, lr : 0.0010926199633097156
	95-2, NMSE : 0.004520416259765625, lr : 0.00010926199633097155
96-1, NMSE : 0.004520416259765625, lr : 0.0007596123493895991
	96-2, NMSE : 0.004520416259765625, lr : 7.59612349389599e-05
97-1, NMSE : 0.004520416259765625, lr : 0.0004865965629214875
	97-2, NMSE : 0.004520416259765625, lr : 4.865965629214875e-05
98-1, NMSE : 0.004520416259765625, lr : 0.0002739052315863355
	98-2, NMSE : 0.004520416259765625, lr : 2.739052315863355e-05
99-1, NMSE : 0.004520416259765625, lr : 0.00012179748700879012
	99-2, NMSE : 0.004520416259765625, lr : 1.2179748700879012e-05
100-1, NMSE : 0.004520416259765625, lr : 3.0458649045211895e-05
	100-2, NMSE : 0.004520416259765625, lr : 3.0458649045211896e-06
0 2.85546875 0.05 6.6875
1 2.671875 0.05 5.859375
2 2.484375 0.05 5.0625
3 2.2890625 0.05 4.30078125
4 2.064453125 0.05 3.494140625
5 1.734375 0.05 2.46875
6 1.23046875 0.05 1.2421875
7 0.87548828125 0.05 0.62841796875
8 0.72900390625 0.05 0.435546875
9 0.61083984375 0.05 0.306396484375
10 0.480224609375 0.05 0.189208984375
11 0.40478515625 0.05 0.134521484375
12 0.35693359375 0.05 0.10443115234375
13 0.3203125 0.05 0.08416748046875
14 0.291259765625 0.05 0.06964111328125
15 0.267578125 0.05 0.058807373046875
16 0.2481689453125 0.05 0.050506591796875
17 0.2310791015625 0.05 0.043853759765625
18 0.216796875 0.05 0.03857421875
19 0.2042236328125 0.05 0.034210205078125
20 0.1929931640625 0.05 0.0305633544921875
21 0.18310546875 0.05 0.0275115966796875
22 0.17431640625 0.05 0.0249176025390625
23 0.166259765625 0.05 0.0226898193359375
24 0.1590576171875 0.05 0.020751953125
25 0.1527099609375 0.05 0.0191192626953125
26 0.146728515625 0.05 0.0176849365234375
27 0.1414794921875 0.05 0.01641845703125
28 0.1365966796875 0.05 0.0153045654296875
29 0.1319580078125 0.05 0.0142974853515625
30 0.127685546875 0.05 0.01337432861328125
31 0.12371826171875 0.05 0.01255035400390625
32 0.11993408203125 0.05 0.011810302734375
33 0.1163330078125 0.05 0.01110076904296875
34 0.11309814453125 0.05 0.0104827880859375
35 0.1097412109375 0.05 0.0098876953125
36 0.10675048828125 0.05 0.00934600830078125
37 0.10400390625 0.05 0.0088653564453125
38 0.1011962890625 0.05 0.00839996337890625
39 0.0986328125 0.05 0.0079803466796875
40 0.09613037109375 0.05 0.007587432861328125
41 0.0938720703125 0.05 0.00722503662109375
42 0.09161376953125 0.05 0.00688934326171875
43 0.08941650390625 0.05 0.006561279296875
44 0.08746337890625 0.05 0.006275177001953125
45 0.08551025390625 0.05 0.006000518798828125
46 0.0836181640625 0.05 0.005741119384765625
47 0.081787109375 0.05 0.005489349365234375
48 0.0802001953125 0.05 0.005279541015625
49 0.07855224609375 0.05 0.00506591796875
50 0.0770263671875 0.05 0.0048675537109375
51 0.0755615234375 0.05 0.00467681884765625
52 0.07403564453125 0.05 0.004497528076171875
53 0.07269287109375 0.05 0.00434112548828125
54 0.0712890625 0.05 0.00417327880859375
55 0.07000732421875 0.05 0.004024505615234375
56 0.06878662109375 0.05 0.00388336181640625
57 0.06756591796875 0.05 0.00374603271484375
58 0.06634521484375 0.05 0.0036144256591796875
59 0.06524658203125 0.05 0.0034923553466796875
60 0.0640869140625 0.05 0.0033740997314453125
61 0.0631103515625 0.05 0.003269195556640625
62 0.061981201171875 0.05 0.0031528472900390625
63 0.06097412109375 0.05 0.0030517578125
64 0.060028076171875 0.05 0.0029582977294921875
65 0.05914306640625 0.05 0.00286865234375
66 0.058074951171875 0.05 0.0027675628662109375
67 0.0572509765625 0.05 0.0026874542236328125
68 0.05633544921875 0.05 0.00260162353515625
69 0.055511474609375 0.05 0.0025310516357421875
70 0.0546875 0.05 0.002452850341796875
71 0.053802490234375 0.05 0.002376556396484375
72 0.05291748046875 0.05 0.0022983551025390625
73 0.0523681640625 0.05 0.0022487640380859375
74 0.0513916015625 0.05 0.0021648406982421875
75 0.0506591796875 0.05 0.002105712890625
76 0.04998779296875 0.05 0.0020503997802734375
77 0.04925537109375 0.05 0.00199127197265625
78 0.048614501953125 0.05 0.0019407272338867188
79 0.04779052734375 0.05 0.001873016357421875
80 0.047271728515625 0.05 0.0018339157104492188
81 0.046539306640625 0.05 0.0017757415771484375
82 0.045928955078125 0.05 0.0017309188842773438
83 0.045257568359375 0.05 0.0016794204711914062
84 0.04473876953125 0.05 0.0016422271728515625
85 0.044036865234375 0.05 0.001590728759765625
86 0.04351806640625 0.05 0.0015554428100585938
87 0.042999267578125 0.05 0.0015153884887695312
88 0.04229736328125 0.05 0.0014677047729492188
89 0.041778564453125 0.05 0.0014314651489257812
90 0.041229248046875 0.05 0.00139617919921875
91 0.040679931640625 0.05 0.0013570785522460938
92 0.040618896484375 0.05 0.001354217529296875
93 0.039581298828125 0.05 0.0012865066528320312
94 0.039764404296875 0.05 0.0012960433959960938
95 0.038604736328125 0.05 0.0012226104736328125
96 0.0390625 0.05 0.0012502670288085938
97 0.037628173828125 0.05 0.0011615753173828125
98 0.0382080078125 0.05 0.0011968612670898438
99 0.036865234375 0.05 0.0011138916015625
inversion time : 15.969364404678345
  1%|██▊                                                                                                                                                                                                                                                                                     | 1/100 [00:27<44:34, 27.02s/it]
start, NMSE : 0.03594970703125
1-1, NMSE : 0.03564453125, lr : 0.010000000000000002
	1-2, NMSE : 0.03564453125, lr : 0.001
2-1, NMSE : 0.035003662109375, lr : 0.020000000000000004
	2-2, NMSE : 0.035064697265625, lr : 0.002
3-1, NMSE : 0.0340576171875, lr : 0.03
	3-2, NMSE : 0.03411865234375, lr : 0.003
4-1, NMSE : 0.032928466796875, lr : 0.04000000000000001
	4-2, NMSE : 0.033050537109375, lr : 0.004
5-1, NMSE : 0.031646728515625, lr : 0.05
	5-2, NMSE : 0.03173828125, lr : 0.005
